movie_id,id,name
84140,1310568,John S. Rad
330878,1442719,Maksim Voronkov
428398,107721,Aleksandr Voytinskiy
255358,1154356,Valery Chikov
413953,232858,Sarik Andreasyan
54638,141989,Michael Pattinson
54471,38507,Francis Veber
291276,10781,Michael Apted
81391,999723,Nobuo Mizuta
301372,1201086,Eric D. Howell
142145,1057062,Fred G. Sullivan
411405,84697,E.L. Katz
14005,78021,Lloyd Kaufman
255160,15254,Emir Kusturica
427095,111849,Tessa Schram
268652,96369,Carlos Saura
85971,194568,Barbara Peeters
453596,1801496,Murat Kepez
31059,139467,Gleb Orlov
231510,238101, Vitaliy Vorobyov
24149,983770,Daniel Holechek
83292,929433,Francis Teri
149154,1068100,Artur Aristakisyan
63414,1055737,A. Karunakaran
145051,80577,Tomek Baginski
390396,95687,Robert Kenner
455368,1807564,Rocio Cano
63958,143630,Roman Kachanov
60068,230445,Vadim Shmelyov
57889,227083,Kirill Kuzin
49230,140249,Robert Dyke
50530,235787,Evgeniy Bedarev
411282,1355117,Ivo Barnabò Micheli
124582,1051914,Kazuo Inoue
402223,1639830,Dmitriy Suvorov
345306,1479007,Dina Shturmanova
424322,1639830,Dmitriy Suvorov
373838,1265105,Zhora Kryzhovnikov
194089,110347,William K.L. Dickson 
36566,105885,Christian Charles
110486,157301,Will Mackenzie
142802,1117989,Bakhyt Kilibayev
56746,224884,Imanol Uribe
14243,1048452,Charlie Ahearn
52805,202122,Lee Rose
13128,1136442,Masaya Kakei
442949,1762637,Tom Getty
68163,935860,Seth Pinkser
413391,58064,Mark Lamprell
77235,130791,John Lyde
60236,1118210,Evgeny Lavrentiev
411024,107147,Petra Epperlein
411024,107148,Michael Tucker
393172,77493,Richard Sears
348389,12786,Simon West
27942,99280,Mark Zakharov
377274,73752,João Pedro Rodrigues
405050,1414901,Fin Edquist
426253,145130,Azazel Jacobs
350312,147021,S.S. Rajamouli
54474,93550,Nikolay Lebedev
366143,118713,Fabrice Joubert
366143,1024175,Brian Lynch
71209,56281,Joe Gayton
441483,156680,Juanita Wilson
447352,1806708,Grant Humphreys
115108,56207,Philippe Garrel
444066,1866948,Kohl Harrington
455601,19509,Jessica Yu
44123,1227247,Walter C. Miller
69072,1227247,Walter C. Miller
27631,182412,Billy Grundfest
64051,4338,Peter Pilafian
25771,230298,Adrian Maben
16783,87274,Les Claypool
27916,99251,Pericles Lewnes
46663,137098,Aleksei Muradov
441652,43526,Sturla Gunnarsson
441652,1757268,Robert Collison
34325,112230,Joe Reese
439998,1258076,Maccio Capatonda
77534,582221,Vyacheslav Ross
20543,86298,Michael Drumm
72386,253948,John Magnuson
183339,1285475,Eric Cochran
135195,1101368,Paul Spurrier
123787,558241,Alex de Renzy
59173,170411,Larry Carroll
37876,559447,Kevin Padden
80019,588652,Joan Brooker-Marks
80267,73150,Paul Wendkos
39348,122731,Peter Miller
45041,59410,Bob Odenkirk
71520,102429,Roger Corman
369697,77815,Joseph Cedar
42772,87670,Keith Truesdell
70668,1831968,Glenn Aveni
70668,1831969,Steve Luongo
20211,80172,Marty Callner
23506,99916,Herschell Gordon Lewis
95990,99436,Chang Cheh
371859,932161,Albert Serra
54514,30397,Valery Todorovsky
61672,570328,Zep
227334,2093,Steven-Charles Jaffe
44265,19713,C. Courtney Joyner
430161,229873,Gerardo Olivares
315371,1408012,Mark Aizenberg
21947,131184,Phillip J. Roth
151227,34580,Henri Verneuil
16687,223533,Antony Szeto
16687,223534,Dennis Chan
16687,1184084,Guo Yu-Dan
14916,140249,Robert Dyke
27046,23430,Timur Bekmambetov
62737,227083,Kirill Kuzin
18761,83537,Andrei Kudinenko
74154,89154,Prabhu Deva
172878,227672,Nikolay Khomeriki
14395,35736,Karan Johar
25977,102772,C. Roma
164013,107720,Dmitriy Kiselev
164013,931898,Aleksandr Baranov
67958,550072,Bogdan Drobyazko
98857,71729,Steve Martino
98857,229962,Mike Thurmeier
19625,85675,Rajkumar Hirani
293796,1009255,Jason Trost
455188,1807081,Jamie Cymbal
455188,1807082,Ryan Simons
203835,64211,Franck Khalfoun
399019,1769,Sofia Coppola
452166,939444,Sierra Pettengill
452166,1198233,Pacho Velez
339403,11090,Edgar Wright
387426,21684,Bong Joon-ho
25998,1669066,Mou Tun-fei
45318,102561,Jorge Furtado
77710,102561,Jorge Furtado
161244,931784,Alain Fresnot
254268,232022,Jiří Barta
144726,39138,Jean Girault
52779,122597,Bert Haanstra
363690,1521909,Nick Gillespie
122487,2725,Rainer Werner Fassbinder
11960,71063,Patrick Tam Kar-Ming
62842,17554,Dusan Makavejev
172295,1434181,István Szőts
106259,549547,Mikheil Chiaureli
402976,77809,Ross Patterson
445916,99432,Jay Woelfel
387399,138775,Andy Mitton
387399,138776,Jesse Holland
289269,21931,Chris Nahon
322148,1522728,Slavko Spionjak
389578,1346502,Walter Cornás
256608,107639,Juliusz Machulski
187010,1045561,Tyler Glodt
207260,97612,Ivan Zuccon
164377,56628,Kieran Parker
110608,558763,Dejan Zečević
67308,548481,Christopher Sun
55429,107639,Juliusz Machulski
109354,41049,Ivan Dykhovichnyy
354133,1496095,Sam Drog
371833,203159,Alex Pillai
76638,83784,Jan Švankmajer
41581,126964,Aleksandr Lyutkevich
41581,1279071,Yuriy Butyrin
309898,1179447,Nikolai Aleksandrovich
331641,1442569,Juan Miguel del Castillo
83495,143663,Vladimir Khotinenko
79234,586219,Georgiy Shengeliya
63572,82516,Vladimir Bortko
27316,1006867,Kim Sung-ho
33045,67316,Masayuki Ochiai
19159,92073,Don Letts
95647,18335,George Sluizer
176807,937191,Fernando Lopes
167707,937191,Fernando Lopes
382200,1118433,Tatsushi Ohmori
239845,1274933,Tom Petch
397422,1480620,Lucia Aniello
399612,19841,Mateo Gil
339161,1464449,Shalini Kantayya
233208,1282039,Luke Massey
31380,77869,David Giancola
31282,52172,Sam Newfield
401698,1263131,Didier Bivel
381518,183903,Sean Foley
35967,1075513,Helvécio Ratton
127803,1085814,Letia Miller
398798,94917,Mitchell Altieri
450530,17350,Kevin Macdonald
447818,131791,Vlad Yudin
26358,49875,Troy Cook
417820,1122354,Laurence Connor
417820,1017258,Brett Sullivan
60080,240740,Daniel Junge
20648,24949,Michael Davis
323925,1108071,Sean Dunne
64765,237509,Ilya Frez
371465,559500,Alejandro Fernández Almendras
383538,1437178,Amariah Olson
383538,1437179,Obin Olson
123092,120969,Thom Andersen
123092,1077298,Fay Andersen
123092,1077299,Morgan Fisher
444713,110292,Deven Bhojani
156643,548474,Wong Jing
19392,84712,Rachel Samuels
430423,138370,Léa Fazer
330628,1439808,Iqbal Ahmed
210734,100750,James Eaves
210734,1044746,Pat Higgins
210734,1044747,Alan Ronald
114464,131301,Guan Hu
408439,1668245,Ben Young
77270,592909,Fabien Raymond
419428,1689223,Aleksandr Amirov
447113,1777007,Avgousta Zourelidi
360404,80948,William Lau
212470,1099678,Steve Sacks
413736,1681145,Stephen Donnelly
413736,1681146,Olly Reid
413736,93301,Jun Falkenstein
324963,1431493,Dan Fraga
324963,80948,William Lau
227257,175450,Alfred Gimeno
227257,203310,Victor Dal Chele
290727,80948,William Lau
290727,1367409,Sylvain Blais
166747,1184439,Garrett Sander
260234,80948,William Lau
260234,1367409,Sylvain Blais
167666,176148,Steve Ball
167313,1099678,Steve Sacks
167313,1208693,Dustin Mckenzie
134632,1099677,Mike Fetterly
134632,1099678,Steve Sacks
406099,1608954,Pan An-Zi
310933,479587,Dylan Bank
395452,72248,Safy Nebbou
44055,45996,Ryûhei Kitamura
50108,146515,Taweewat Wantha
54400,1274018,David Blair
118900,834,Otto Preminger
218213,21305,Lloyd Bacon
426256,1709462,Geremy Jasper
55888,223312,Chuck Parello
227717,14227,Jules Dassin
119855,126421,Aleksandr Petrov
271495,545782,Irina Volkova
11070,35408,Ralf Huettner
409903,237275,Aleksei Korenev
295588,19152,Dylan Baker
429174,68519,Andrey Zvyagintsev
326420,1700708,Hunter Adams
391663,22686,Maria Schrader
406449,66969,Wojciech Smarzowski
99247,224079,Dmitriy Dyuzhev
99247,1024945,Evgeniy Abyzov
99247,232858,Sarik Andreasyan
116248,55785,Shunji Iwai
142797,549426,Aleksandr Zarkhi
157898,81165,Archie Mayo
426670,18356,Stephen Herek
127146,67426,William Keighley
130980,39743,Henry Levin
3003,29482,Stuart Orme
421758,70008,Mel Damski
387938,115122,Dmitriy Dyachenko
117422,150639,David Burton
446493,70008,Mel Damski
126127,108987,William A. Seiter
132597,37362,Henry King
173557,83996,Bradford May
22519,138764,Frank De Felitta
16612,110347,William K.L. Dickson 
16612,110348,William Heise
402582,60074,Jeff Garlin
456348,90583,Don Argott
456348,90585,Sheena M. Joyce
24590,71498,Stephen Deutsch
85463,126486,Riccardo Milani
413467,40391,Richard A. Colla
395965,1643485,Aaron Biebert
65386,544621,Vladimir Rogovoy
238869,555740,Eduard Radzyukevich
14555,77005,Diane Kurys
278095,86152,Karen Oganesyan
295823,1303424,Georgy Malkov
309739,67361,Marius Balchunas
338517,230715,Renat Davletyarov
154972,16672,Ate de Jong
260584,1111244,Iskra Babich
20885,545758,Gennadi Poloka
53739,148763,Oskar Santos
395914,1614736,Aleksandr Basaev
395914,1614737,Murat Dzhusoyty
79733,137442,Pyotr Buslov
241863,17282,Takashi Miike
9990,61549,Tripp Reed
131039,77964,Mike Barker
369524,18596,Taylor Hackford
408381,1138344,Ivan Silvestrini
416987,1682542,David Anderson
411005,56379,Chung Mong-Hong
416127,1032044,David Spaltro
340215,1630270,Michael Maney
425488,28839,Colin Teague
401065,1631644,Tony E. Valenzuela
255898,127123,Oksana Bychkova
424145,1545175,Aksinya Gog
424145,1059255,Natalia Nazarova
424145,127123,Oksana Bychkova
424145,1079143,Anna Parmas
424145,235772,Natalya Kudryashova
424145,32564,Renata Litvinova
424145,386918,Avdotya Smirnova
347786,235772,Natalya Kudryashova
77185,386918,Avdotya Smirnova
31119,99916,Herschell Gordon Lewis
31119,114518,Bill Rebane
390293,88564,Andreas Johnsen
447091,1776922,Ergin Orbey
130300,81693,David S. Cass Sr.
111042,24939,George Seaton
416951,1675709,Callie T. Wiser
338227,1165830,Tair Mamedov
252034,67361,Marius Balchunas
252034,75003,David Dodson
198646,43553,Jerzy Skolimowski
11396,32012,Robert Enrico
274991,1457084,Oleg Teptsov
160124,142502,Boris Khlebnikov
49579,142502,Boris Khlebnikov
38332,142497,Nikolai Dostal
49574,142497,Nikolai Dostal
126555,1138584,Vlasta Janečková
78595,74118,Philippe Le Guay
57204,43786,Robert Mandel
152989,1133587,Clément Michel
4644,41673,Patrick Sisam
349177,1488111,Ben Chessell
2132,21849,Andrew Van Slee
50332,88077,Alex Zamm
23594,10085,Oliver Robins
325111,98812,Choice Skinner
80211,109044,Lawrence Bassoff
62399,77810,Joe Otting
70172,59943,Eric Luke
16058,75990,Marc Gracie
107808,1042635,David R. Brooks
62196,1630053,Darin Beckstead
201429,19865,Konrad Wolf
55740,1779329,Doug Bollinger
55740,1788799,Bx Giongrete
411518,1669574,Scott Preston
94340,552208,Sue Brooks
10960,33880,Dick Lowry
32888,1435164,David Mitchell
26510,95576,Sue Heel
35320,56506,William Dear
125302,63852,Warren P. Sonoda
55733,82618,Mike Robe
55728,63713,Martha Coolidge
18043,82640,Darren Fisher
44015,233453,Gregory Mosher
19675,63772,Rolfe Kanefsky
55738,58973,Gary Brockette
55734,27146,Robert Lieberman
82377,152510,Ian Barry
44762,131363,Marie Hopkins
20473,51516,Steven Hilliard Stern
20564,33341,Rick Rosenthal
15075,17862,Alex Steyermark
38966,68381,Thom Eberhardt
14543,1063900,Josh Oreck
42306,127723,Barbara Topsøe-Rothenborg
24881,111207,Barra Grant
55694,223006,Skott Snider
59807,229750,Elizabeth Harrison
39084,11401,John Woo
71288,48309,Paul Breuls
55769,167611,Chris Lusvardi
44593,72622,Matt Cooper
10572,65631,Louis-Pascal Couvelaire
34167,12833,Edward Burns
45249,59943,Eric Luke
393196,142960,Harvey Frost
41301,50719,Rodman Flender
30118,77885,Blayne Weaver
76059,1125619,Ludo Cox
387999,442286,Patrick Johnson
26264,43954,David Grossman
256109,1293834,Greg Garthe
347630,1484887,Sam Milman
347630,1484888,Peter Vass
15285,291251,Michael Melski
94532,153950,Brian K. Roberts
86231,2103,Mark Rosenthal
177085,32593,Steven Brill
33586,96323,Marcel Sarmiento
47893,545720,Christopher Kublan
215579,157301,Will Mackenzie
18866,83716,Greg Lombardo
119457,214680,Tom Morris
55715,92062,Daniel Zirilli
34203,222497,Rob Diamond
50492,1186596,Justin Edgar
328212,1124099,Todd Portugal
44417,81964,Stijn Coninx
209379,80747,Steve Shill
16875,120247,Andrew Gurland
20148,85717,David Gleeson
19580,84843,Robert Berlinger
299513,62116,Bille Woodruff
394045,439236,Zackary Adler
80147,588887,Edoardo Ponti
17871,57604,Joel Gallen
50161,184927,Mark Jay
76706,110834,John Murlowski
55712,82579,Kevin Tenney
83079,97704,Gil Bettman
63447,549641,Kristoffer Metcalfe
225762,936025,Simon Sprackling
48281,82641,Paul Fox
317925,220956,Pedro Pablo Ibarra
41709,232019,Evan Oppenheimer
127497,233438,Ben Hickernell
160234,1149788,Gordie Haakstad
257439,1297480,Jeff Stephenson
74415,139725,Gale Edwards
48962,141594,António-Pedro Vasconcelos
46712,1205254,Ernesto Contreras
54144,8688,Diego Luna
390059,229380,Brian Crano
24791,1053307,Tatsuya Mori
111913,1053307,Tatsuya Mori
383001,1578398,Alessandro Pepe
39962,1364669,Tol
118015,930629,Jamie Travis
20946,225723,Aleksandr Ptushko
8128,53859,Karel Zeman
429070,38883,Arnaud Desplechin
56525,143658,Anton Megerdichev
271234,1322764,Vasily Serikov
177950,1192692,Yvonne Smith
332512,107721,Aleksandr Voytinskiy
347382,1297508,Kirill Belevich
80178,588944,Esben Tønnesen
59529,55516,Filipp Yankovsky
248223,56801,Oleg Assadulin
302150,7213,Jonathan Mostow
260522,1303421,Eugene Abizov
45887,82194,Neill Blomkamp
23764,1092982,Jochen Alexander Freydank
250251,1013105,Kirill Kozlov
206591,295591,Gareth Rhys Jones
216046,1200685,Yermek Shinarbayev
31772,52172,Sam Newfield
398920,136745,Lucien Jean-Baptiste
429107,61069,Miguel Arteta
164144,120969,Thom Andersen
164144,584035,Noël Burch
425931,63772,Rolfe Kanefsky
448448,479587,Dylan Bank
448448,479588,Morgan Pehme
448448,1782147,Daniel DiMauro
214256,1199132,Gez Medinger
214256,1199133,Robin Schmidt
437941,30397,Valery Todorovsky
26873,96494,Richard Viktorov
43414,129516,Rhian Skirving
28013,99384,Ken Cameron
81604,565330,Lev Atamanov
266135,117865,Jud Taylor
51299,143808,Derek Frankowski
117878,225586,Michael Scott
36264,591269,Janusz Majewski
57813,1302831,Djinn
203665,583687,Reem Kherici
47033,235417,Karen Shakhnazarov
39346,129952,Sean McNamara
114047,1036768,Xavier Villaverde
51000,226075,Jacques-Rémy Girerd
65595,2710,James Cameron
270908,1190421,Leonid Gayday
270908,107669,Eldar Ryazanov
63899,239485,Stanislav Rostotsky
138724,1109582,Artyom Aksyonenko
98581,75003,David Dodson
98581,1018837,Sasha Malarevsky
89070,936870,Vyacheslav Kaminsky
40194,21569,Hervé Renoh
421550,4723,Brian Helgeland
66084,520277,Ivan Bychkov
37851,118324,Pavel Sanaev
36699,124420,Dmitri Voronkov
53268,1276940,Bruce Branit
62732,235105,Maksim Pezhemskiy
47812,67361,Marius Balchunas
36698,1327490,Konstantin Maksimov
37656,118324,Pavel Sanaev
16269,548474,Wong Jing
16322,80370,Sean MacLeod Phillips
14210,68913,Terence H. Winkless
41978,235925,Igor Zaytsev
456781,212999,Robert Kirbyson
425961,221064,Patryk Vega
18575,82310,Władysław Pasikowski
24769,82310,Władysław Pasikowski
38373,82310,Władysław Pasikowski
324852,8023,Kyle Balda
324852,124747,Pierre Coffin
408292,1657232,Jan P. Matuszyński
361597,1515483,Krzysztof Łukaszewicz
299001,1050918,Gust Van Den Berghe
375746,1557626,Marcin Bortkiewicz
441826,1758251,Natalia Brozynska
102935,1032557,Rebecca Richman Cohen
376934,1561592,Julius Ševčík
87296,85309,Kihachi Okamoto
62978,236362,Alain Tanner
351067,1489615,Edward McGown
376391,107168,Stephen Kijak
333667,12905,Ash Brannon
44839,150813,Aleksandr Strizhenov
145760,1088719,Aleksandr Tatarskiy
62688,143630,Roman Kachanov
30619,86726,Михаил Пореченков
72203,565310,Boris Stepantsev
77759,288215,Vladimir Popov
77762,288215,Vladimir Popov
20883,7588,Aleksandr Rogozhkin
51191,64909,Jean-Marie Poiré
72211,565326,Dmitriy Babichenko
72211,128291,Ivan Ivanov-Vano
104674,101181,Harold Daniels
413762,1673672,Hope Dickson Leach
381054,220088,Tig Notaro
349138,1186364,Qaushiq Mukherjee
349138,1488051,nikon
44217,72023,Hou Yong
96458,1009382,Frederik Valentin Bjerre-Poulsen
47798,993870,Joachim Back
262975,1072277,Jean-François Lévesque
401164,1632160,Alexi Pappas
401164,1161729,Jeremy Teicher
137801,1852320,Aleksey Gordeev
57776,1190421,Leonid Gayday
72611,270330,Viktor Titov
118144,90350,Jang Jin
40886,55785,Shunji Iwai
294682,98510,Junichi Mori
74535,142228,David Cherkasskiy
81213,591257,Witold Adamek
415132,1172618,Jean-Patrick Benes
56147,226428,Carlo Ludovico Bragaglia
67742,78806,J.T. Petty
384371,64763,François Desagnat
380438,40235,Jacques Deray
17101,90048,Noriyuki Abe
153556,120969,Thom Andersen
320311,67781,Peter Kosminsky
456187,150098,Rupert Goold
203780,235958,Viktor Shamirov
41493,224825,Vibeke Idsøe
71186,39787,Stanislav Govorukhin
62999,150813,Aleksandr Strizhenov
41957,127367,Yegor Konchalovsky
71381,562717,Rezo Gigineishvili
63930,238220,Oleg Stepchenko
16331,12840,John Badham
10917,27676,Robert Markowitz
93461,109340,Stéphane Kazandjian
62643,235677,Nikolai Stambula
288126,54804,J. Christian Ingvordsen
64199,238705,Khuat Akhmetov
18221,77863,Toni Myers
288977,74566,Yves Simoneau
438446,1447271,Erin Lee Carr
424208,1394095,Lucas Pavetto
21038,13776,John Frankenheimer
390319,1598047,Sara Taksler
188996,97774,Alfred E. Green
406107,99501,Phillip Guzman
29361,127378,Eldar Salavatov
56820,225024,Aleksandr Proshkin
71322,225665,Vardan Hakobyan
57779,236374,Stanislav Mareev
56759,1143889,Gilles Amado
59290,31155,Fred Olen Ray
26920,74566,Yves Simoneau
102197,1030310,Aleksey Andrianov
139300,1110497,Gor Kirakosian
73144,568322,Dan Trachtenberg
144712,224214,John Bradshaw
164502,1024945,Evgeniy Abyzov
53945,44955,Lamberto Bava
61139,137442,Pyotr Buslov
143380,223492,Viktor Sergeyev
71382,562718,Vitaly Mukhametzyanov
63838,55516,Filipp Yankovsky
62721,230445,Vadim Shmelyov
20884,234602,Dmitry Meskhiev
20884,236372,Yuri Konopkin
64805,552975,François Hanss
67545,143663,Vladimir Khotinenko
18457,44554,Alain Berbérian
18457,24886,Frédéric Forestier
38329,127397,Konstantin Bromberg
26841,235990,Ruslan Baltzer
206648,38131,Sergey Bondarchuk
421741,237511,Andrei Rostotsky
25571,71300,Steve Wang
82077,37915,David Greene
197057,124757,Sergey Nikonenko
143005,264013,Aleksandr Muratov
53086,236368,Mikhail Khleborodov
62997,118324,Pavel Sanaev
62731,150813,Aleksandr Strizhenov
336484,55516,Filipp Yankovsky
160046,565310,Boris Stepantsev
90001,550475,Fyodor Khitruk
186766,9956,Chris Marker
77060,237285,Leonid Kvinikhidze
406808,74758,Rasmus Heisterberg
439154,76832,Martin Provost
402907,8392,Pascal Chaumeil
375183,20999,Mark Williams
375867,37872,Eleanor Coppola
363992,8246,Barry Levinson
146414,273286,Boris Frumin
37695,82320,Anders Banke
17210,88027,Yavar Abbas
159810,225766,Angelo Longoni
95190,129723,Ken Olin
195065,229735,Roman Davydov
227462,1116351,Mikhail Aldashin
76438,236013,Akan Satayev
27283,218637,Robert Crombie
52891,67361,Marius Balchunas
29299,587509,Oleg Pogodin
14650,113610,Thomas Gilou
22495,109055,Vladimir Mirzoyev
68954,77104,Charles Sturridge
19312,42309,Tibor Takács
57207,225665,Vardan Hakobyan
62787,236013,Akan Satayev
51275,143663,Vladimir Khotinenko
111332,1042212,Thomas C. Grane
34417,1434341,Jim Issa
35908,114925,Richard Dutcher
30203,23776,Matt King
51267,143622,Aleksandr Atanesyan
61293,232858,Sarik Andreasyan
78323,583731,Konstantin Buslov
55998,223526,Sergei Makhovikov
69097,555740,Eduard Radzyukevich
77473,1651537,Anders Muammar
24660,56342,Shinichiro Watanabe
24675,183,Kouji Morimoto
24960,56340,Takeshi Koike
24357,56338,Andrew R. Jones
96231,1008387,Dzhanik Fayziev
100791,232858,Sarik Andreasyan
24914,56342,Shinichiro Watanabe
24959,56339,Yoshiaki Kawajiri
74779,1001976,Christopher Hatton
148331,1048552,Egor Baranov
77094,225151,Songyos Sugmakanan
148347,107721,Aleksandr Voytinskiy
107170,109153,François Alaux
107170,109154,Hervé de Crécy
26792,581079,Andrey Malyukov
37603,581079,Andrey Malyukov
444623,82516,Vladimir Bortko
79833,127716,Robert Young
196633,985009,Mikhail Kamenetskiy
64502,139651,Nick Copus
56383,1079451,Frederick R. Friedel
46018,171145,Gilbert Moses
30870,29433,Lucio Fulci
63624,1826251,Linda Lautrec
63624,100555,Johnny Legend
63624,1416648,Mark Shepard
154028,31302,Ted Newsom
19715,115754,Les Clark
19715,11429,Hamilton Luske
19715,57314,Wolfgang Reitherman
19715,222238,Joshua Meador
85398,239934,Eiichi Yamamoto
93890,107463,Del Tenney
41313,126125,Bill Plympton
27300,126125,Bill Plympton
400465,126125,Bill Plympton
416445,126125,Bill Plympton
416445,1529462,Jim Lujan
66706,545240,Wayne Coe
31263,66224,Charles B. Pierce
50958,116656,Doris Wishman
187537,34189,Klaus Maeck
109481,148559,Herbert Wilcox
86594,33542,Harald Reinl
74829,574033,Efren C. Piñon
73241,18626,Andy Warhol
339445,146767,Tom Schiller
264080,40187,David Lowell Rich
264081,1308817,Kazuho Mitsuta
47444,1068135,Kiyo Sumi Fukazawa
63087,89526,Robert Hutton
84760,128795,Tim Kincaid
113158,140832,Barry Mahon
409421,1503508,Hiroyuki Seshita
160793,148620,Lewis D. Collins
44592,52172,Sam Newfield
31125,119073,Robert F. Slatzer
28590,101225,Bert I. Gordon
28445,100807,Juan Piquer Simón
134732,85777,Lou Place
43241,101225,Bert I. Gordon
85854,102429,Roger Corman
118155,1056323,Minoru Kanaya
118155,1056324,Kiyosumi Kuzakawa
39402,223791,Pietro Francisci
42576,128238,Vittorio Cottafavi
154371,1222038,Hollingsworth Morse
89998,151748,Hollingsworth Morse
63088,39765,Larry Buchanan
127186,51767,Gene Fowler Jr.
42743,100146,Hugo Grimaldi
39400,223791,Pietro Francisci
89763,1214587,Charles R. Rondeau
109097,1159997,Ben Parker
31258,30981,Jerry Warren
25953,52172,Sam Newfield
61702,199201,David Bradley
43097,100664,Charles F. Haas
92809,1338399,Merle S. Gould
198558,622942,Guido Malatesta
22749,89255,Ralph Brooke
186584,16187,Jeannot Szwarc
31118,45091,Coleman Francis
31286,44763,Edward D. Wood Jr.
278758,107331,John Llewellyn Moxey
42786,151853,Douglas Heyes
89993,1083868,Robert C. Dertano
161088,155716,Joel Rapp
31123,45091,Coleman Francis
84643,1075581,Gianfranco Baldanello
29871,105126,Alfonso Corona Blake
109122,89157,Bernard L. Kowalski
84720,89745,Jean Yarbrough
47001,150519,Will Cowan
49379,114260,Robert J. Gurney Jr.
43312,31764,Edward L. Cahn
43228,51767,Gene Fowler Jr.
20932,98839,Aleksandr Rou
162042,44131,Alan J. Levi
162042,15702,Don McDougall
31240,8626,Gerd Oswald
62855,236104,Eijirô Wakabayashi
42794,107463,Del Tenney
31254,1030630,Koji Ota
3210,31286,Ian Curteis
87874,243040,Tony Zarindast
31382,1028471,Don Henderson
40804,11558,Eugène Lourié
31129,1210621,Tjardus Greidanus
28820,44955,Lamberto Bava
84633,1080989,James Dodsen
449503,1785844,Peter Malota
31276,234752,Michael Rissi
31244,229704,Kenneth J. Berton
31134,564532,Richard Ashe
48209,36384,Franz Peter Wirth
31392,114433,Fritz Böttger
77889,8333,Eddie Romero
77889,112403,Gerardo de Leon
423988,1702826,Tim Smit
316154,1289604,Ana Lily Amirpour
392788,935093,Muriel Coulin
392788,935094,Delphine Coulin
452142,210158,Sarah Harding
281338,32278,Matt Reeves
357530,42649,Sofia Shinas
412818,130051,Craig Moss
30885,97652,José Ramón Larraz
69161,11401,John Woo
414455,1675382,Xavier Manrique
371743,94831,Maggie Greenwald
224404,1209972,Diemo Kemmesies
293768,88084,Luis Prieto
102041,1157689,Tony Gerber
22502,150482,Philippe Leclerc
117751,1066403,Anwar Rasheed
161337,1532548,Juno John Lee
141461,99436,Chang Cheh
452413,1069648,Derek Hui
351868,1031752,Cameron Casey
76116,1060277,E.V.V. Satyanarayana
368342,143031,Marvin Kren
68553,58728,Andrei Konchalovsky
407575,1654407,Jonatan Relayze
4820,14520,John Sturges
319966,4009,Michael Chandler
319966,1416342,Sheila Canavan
456956,1001852,Steven Lewis Simpson
329255,120969,Thom Andersen
40420,18563,Georges Lautner
450225,1788450,Patrick McConnell
391709,1072562,Boo Junfeng
341689,17114,John Cameron Mitchell
396398,5656,Noah Baumbach
354287,114334,David Michôd
249233,140244,Manny Rodriguez
35464,87680,Michele Soavi
358083,1049381,Joost van Ginkel
347760,219367,Steve Oram
13741,48514,Eric Judor
13741,67714,Ramzy Bedia
15449,24471,Charles Nemes
187672,1170443,Ernesto Ona
57382,226019,Rachid Dhibou
297680,234581,Daniel Simpson
329013,1279083,Pavel Khvaleev
425383,1318414,Max Kestner
77460,108060,Djamel Bensalah
73311,56206,Kornél Mundruczó
438493,1152054,Josh Greenbaum
44386,1153808,Toby Keeler
19221,50567,Melvin Frank
44960,15872,Martyn Burke
454361,65133,Marcus Raboy
456193,376187,Liz Plonka
174374,129561,Joshua Safdie
174374,227564,Ben Safdie
274388,1030499,Igor Voloshin
413579,729,Lonny Price
11842,9855,Terence Young
60794,103511,José Luis Garci
79599,586773,Warwick Gilbert
369894,19852,Robin Swicord
77770,270822,Pavel Lyubimov
424971,1265785,Ciaran Creagh
412363,1075506,Rama Burshtein
447061,7018,Richard Curtis
447061,182,Mat Whitecross
448449,92561,Nick Broomfield
448449,239437,Rudi Dolezal
339964,59,Luc Besson
95414,143463,Dave Fleischer
146072,89755,Seymour Kneitel
25525,56339,Yoshiaki Kawajiri
25525,1076812,Kazuyuki Hirokawa
67840,231537,Bob Smeaton
135787,1077999,Mark Rappaport
260666,78997,Leon Ichaso
327253,1208643,Mathieu Ratthe
154727,1135358,Keizou Shimizu
154727,1135740,Kenichi Maeda
423360,1274339,Nurbek Egen
11930,55161,Michael Keusch
431714,91452,Amir Bar-Lev
390410,223876,Johan Grimonprez
452372,1036191,Perri Peltz
174720,557235,Anatoli Granik
433878,564272,Michael Barnett
412280,1616449,Benjamin Ross Hayden
2104,21569,Hervé Renoh
66926,123970,Gábor Herendi
447236,123970,Gábor Herendi
447236,225941,Buda Gulyás
110131,13888,Viktor Gertler
41075,125361,Koltai Róbert
37587,127483,József Gémes
41055,125247,Péter Tímár
8776,55969,Zoltán Fábri
41689,127101,Éva Zsurzs
60800,231745,Béla Ternovszky
354296,1496449,Anton Chizhikov
354296,1496450,Ilya Chizhikov
165095,1146748,Robert Sahakyants
37926,85203,Damian Lee
193216,565332,Eduard Nazarov
86772,52172,Sam Newfield
70133,96372,Tom Clegg
259231,985032,Peter Mettler
38164,24281,Vittorio Taviani
38164,24279,Paolo Taviani
180850,171050,Robert Nathan
243312,1227300,Kaj Pindal
243312,1291301,Les Drew
431251,1725968,Song Min-gyu
124505,1080183,Daigo Matsui
